,Date,Wind_m/s,Precipitation_mm,Wind_m/s1,Precipitation_mm1,Wind_m/s2,Precipitation_mm2,Wind_m/s3,Precipitation_mm3,Wind_m/s4,Precipitation_mm4,Wind_m/s5,Precipitation_mm5,Wind_m/s6,Precipitation_mm6,Wind_m/s7,Precipitation_mm7,Target: Max_temp
1058,2020.05.31,8.3,0.0,3.9,5.1,4.8,1.2,6.1,0.3,3.9,1.2,4.8,2.0,7.1,0.2,9.9,2.7,22.4
1059,2020.06.01,4.3,1.5,8.3,0.0,3.9,5.1,4.8,1.2,6.1,0.3,3.9,1.2,4.8,2.0,7.1,0.2,19.9
1060,2020.06.02,4.8,0.2,4.3,1.5,8.3,0.0,3.9,5.1,4.8,1.2,6.1,0.3,3.9,1.2,4.8,2.0,21.8
1061,2020.06.03,3.9,1.3,4.8,0.2,4.3,1.5,8.3,0.0,3.9,5.1,4.8,1.2,6.1,0.3,3.9,1.2,24.5
1062,2020.06.04,7.9,1.3,3.9,1.3,4.8,0.2,4.3,1.5,8.3,0.0,3.9,5.1,4.8,1.2,6.1,0.3,23.3
1063,2020.06.05,7.6,9.1,7.9,1.3,3.9,1.3,4.8,0.2,4.3,1.5,8.3,0.0,3.9,5.1,4.8,1.2,25.9
1064,2020.06.06,3.4,1.9,7.6,9.1,7.9,1.3,3.9,1.3,4.8,0.2,4.3,1.5,8.3,0.0,3.9,5.1,27.0
1065,2020.06.07,4.5,12.1,3.4,1.9,7.6,9.1,7.9,1.3,3.9,1.3,4.8,0.2,4.3,1.5,8.3,0.0,23.6
1066,2020.06.08,4.2,3.1,4.5,12.1,3.4,1.9,7.6,9.1,7.9,1.3,3.9,1.3,4.8,0.2,4.3,1.5,26.1
1067,2020.06.09,2.1,1.6,4.2,3.1,4.5,12.1,3.4,1.9,7.6,9.1,7.9,1.3,3.9,1.3,4.8,0.2,25.1
1068,2020.06.10,3.3,8.2,2.1,1.6,4.2,3.1,4.5,12.1,3.4,1.9,7.6,9.1,7.9,1.3,3.9,1.3,25.3
1069,2020.06.11,3.0,2.4,3.3,8.2,2.1,1.6,4.2,3.1,4.5,12.1,3.4,1.9,7.6,9.1,7.9,1.3,26.5
1070,2020.06.12,2.2,0.4,3.0,2.4,3.3,8.2,2.1,1.6,4.2,3.1,4.5,12.1,3.4,1.9,7.6,9.1,30.2
1071,2020.06.13,2.3,1.2,2.2,0.4,3.0,2.4,3.3,8.2,2.1,1.6,4.2,3.1,4.5,12.1,3.4,1.9,28.3
1072,2020.06.14,3.2,17.6,2.3,1.2,2.2,0.4,3.0,2.4,3.3,8.2,2.1,1.6,4.2,3.1,4.5,12.1,23.6
1073,2020.06.15,3.3,19.0,3.2,17.6,2.3,1.2,2.2,0.4,3.0,2.4,3.3,8.2,2.1,1.6,4.2,3.1,21.3
1074,2020.06.16,4.1,19.3,3.3,19.0,3.2,17.6,2.3,1.2,2.2,0.4,3.0,2.4,3.3,8.2,2.1,1.6,23.1
1075,2020.06.17,3.8,9.9,4.1,19.3,3.3,19.0,3.2,17.6,2.3,1.2,2.2,0.4,3.0,2.4,3.3,8.2,22.5
1076,2020.06.18,5.5,10.2,3.8,9.9,4.1,19.3,3.3,19.0,3.2,17.6,2.3,1.2,2.2,0.4,3.0,2.4,24.0
1077,2020.06.19,7.9,0.0,5.5,10.2,3.8,9.9,4.1,19.3,3.3,19.0,3.2,17.6,2.3,1.2,2.2,0.4,20.3
1078,2020.06.20,7.6,0.0,7.9,0.0,5.5,10.2,3.8,9.9,4.1,19.3,3.3,19.0,3.2,17.6,2.3,1.2,21.2
1079,2020.06.21,6.8,2.8,7.6,0.0,7.9,0.0,5.5,10.2,3.8,9.9,4.1,19.3,3.3,19.0,3.2,17.6,22.8
1080,2020.06.22,5.8,0.8,6.8,2.8,7.6,0.0,7.9,0.0,5.5,10.2,3.8,9.9,4.1,19.3,3.3,19.0,26.2
1081,2020.06.23,4.4,0.0,5.8,0.8,6.8,2.8,7.6,0.0,7.9,0.0,5.5,10.2,3.8,9.9,4.1,19.3,25.1
1082,2020.06.24,3.7,0.0,4.4,0.0,5.8,0.8,6.8,2.8,7.6,0.0,7.9,0.0,5.5,10.2,3.8,9.9,27.5
1083,2020.06.25,3.3,0.0,3.7,0.0,4.4,0.0,5.8,0.8,6.8,2.8,7.6,0.0,7.9,0.0,5.5,10.2,29.7
1084,2020.06.26,6.2,3.6,3.3,0.0,3.7,0.0,4.4,0.0,5.8,0.8,6.8,2.8,7.6,0.0,7.9,0.0,30.4
1085,2020.06.27,4.4,2.3,6.2,3.6,3.3,0.0,3.7,0.0,4.4,0.0,5.8,0.8,6.8,2.8,7.6,0.0,33.0
1086,2020.06.28,3.5,0.0,4.4,2.3,6.2,3.6,3.3,0.0,3.7,0.0,4.4,0.0,5.8,0.8,6.8,2.8,32.0
1087,2020.06.29,9.6,2.3,3.5,0.0,4.4,2.3,6.2,3.6,3.3,0.0,3.7,0.0,4.4,0.0,5.8,0.8,27.6
1088,2020.06.30,4.8,0.0,9.6,2.3,3.5,0.0,4.4,2.3,6.2,3.6,3.3,0.0,3.7,0.0,4.4,0.0,30.5
1089,2020.07.01,4.1,0.0,4.8,0.0,9.6,2.3,3.5,0.0,4.4,2.3,6.2,3.6,3.3,0.0,3.7,0.0,31.8
1090,2020.07.02,3.1,3.9,4.1,0.0,4.8,0.0,9.6,2.3,3.5,0.0,4.4,2.3,6.2,3.6,3.3,0.0,25.2
1091,2020.07.03,7.0,6.4,3.1,3.9,4.1,0.0,4.8,0.0,9.6,2.3,3.5,0.0,4.4,2.3,6.2,3.6,28.1
1092,2020.07.04,3.5,1.2,7.0,6.4,3.1,3.9,4.1,0.0,4.8,0.0,9.6,2.3,3.5,0.0,4.4,2.3,29.3
1093,2020.07.05,4.1,0.0,3.5,1.2,7.0,6.4,3.1,3.9,4.1,0.0,4.8,0.0,9.6,2.3,3.5,0.0,29.8
1094,2020.07.06,7.6,0.0,4.1,0.0,3.5,1.2,7.0,6.4,3.1,3.9,4.1,0.0,4.8,0.0,9.6,2.3,23.1
1095,2020.07.07,9.1,1.3,7.6,0.0,4.1,0.0,3.5,1.2,7.0,6.4,3.1,3.9,4.1,0.0,4.8,0.0,26.5
1096,2020.07.08,3.5,0.0,9.1,1.3,7.6,0.0,4.1,0.0,3.5,1.2,7.0,6.4,3.1,3.9,4.1,0.0,26.7
1097,2020.07.09,3.7,0.0,3.5,0.0,9.1,1.3,7.6,0.0,4.1,0.0,3.5,1.2,7.0,6.4,3.1,3.9,31.8
1098,2020.07.10,4.8,0.0,3.7,0.0,3.5,0.0,9.1,1.3,7.6,0.0,4.1,0.0,3.5,1.2,7.0,6.4,31.2
1099,2020.07.11,6.3,3.5,4.8,0.0,3.7,0.0,3.5,0.0,9.1,1.3,7.6,0.0,4.1,0.0,3.5,1.2,22.6
1100,2020.07.12,5.2,4.0,6.3,3.5,4.8,0.0,3.7,0.0,3.5,0.0,9.1,1.3,7.6,0.0,4.1,0.0,23.8
1101,2020.07.13,3.2,0.3,5.2,4.0,6.3,3.5,4.8,0.0,3.7,0.0,3.5,0.0,9.1,1.3,7.6,0.0,24.6
1102,2020.07.14,2.2,0.0,3.2,0.3,5.2,4.0,6.3,3.5,4.8,0.0,3.7,0.0,3.5,0.0,9.1,1.3,26.0
1103,2020.07.15,3.4,0.0,2.2,0.0,3.2,0.3,5.2,4.0,6.3,3.5,4.8,0.0,3.7,0.0,3.5,0.0,24.6
1104,2020.07.16,5.0,0.0,3.4,0.0,2.2,0.0,3.2,0.3,5.2,4.0,6.3,3.5,4.8,0.0,3.7,0.0,23.1
1105,2020.07.17,4.7,0.8,5.0,0.0,3.4,0.0,2.2,0.0,3.2,0.3,5.2,4.0,6.3,3.5,4.8,0.0,21.2
1106,2020.07.18,2.6,2.1,4.7,0.8,5.0,0.0,3.4,0.0,2.2,0.0,3.2,0.3,5.2,4.0,6.3,3.5,27.4
1107,2020.07.19,2.2,3.2,2.6,2.1,4.7,0.8,5.0,0.0,3.4,0.0,2.2,0.0,3.2,0.3,5.2,4.0,28.9
1108,2020.07.20,4.1,0.0,2.2,3.2,2.6,2.1,4.7,0.8,5.0,0.0,3.4,0.0,2.2,0.0,3.2,0.3,30.2
1109,2020.07.21,3.8,0.4,4.1,0.0,2.2,3.2,2.6,2.1,4.7,0.8,5.0,0.0,3.4,0.0,2.2,0.0,28.2
1110,2020.07.22,3.9,2.8,3.8,0.4,4.1,0.0,2.2,3.2,2.6,2.1,4.7,0.8,5.0,0.0,3.4,0.0,29.5
1111,2020.07.23,3.8,0.0,3.9,2.8,3.8,0.4,4.1,0.0,2.2,3.2,2.6,2.1,4.7,0.8,5.0,0.0,29.8
1112,2020.07.24,4.8,7.3,3.8,0.0,3.9,2.8,3.8,0.4,4.1,0.0,2.2,3.2,2.6,2.1,4.7,0.8,27.3
1113,2020.07.25,4.1,5.7,4.8,7.3,3.8,0.0,3.9,2.8,3.8,0.4,4.1,0.0,2.2,3.2,2.6,2.1,29.2
1114,2020.07.26,4.1,0.0,4.1,5.7,4.8,7.3,3.8,0.0,3.9,2.8,3.8,0.4,4.1,0.0,2.2,3.2,29.7
1115,2020.07.27,4.2,0.0,4.1,0.0,4.1,5.7,4.8,7.3,3.8,0.0,3.9,2.8,3.8,0.4,4.1,0.0,32.9
1116,2020.07.28,4.4,0.0,4.2,0.0,4.1,0.0,4.1,5.7,4.8,7.3,3.8,0.0,3.9,2.8,3.8,0.4,30.5
1117,2020.07.29,5.0,0.0,4.4,0.0,4.2,0.0,4.1,0.0,4.1,5.7,4.8,7.3,3.8,0.0,3.9,2.8,32.8
1118,2020.07.30,3.2,0.0,5.0,0.0,4.4,0.0,4.2,0.0,4.1,0.0,4.1,5.7,4.8,7.3,3.8,0.0,31.4
1119,2020.07.31,4.6,0.0,3.2,0.0,5.0,0.0,4.4,0.0,4.2,0.0,4.1,0.0,4.1,5.7,4.8,7.3,28.8
1120,2020.08.01,3.9,0.0,4.6,0.0,3.2,0.0,5.0,0.0,4.4,0.0,4.2,0.0,4.1,0.0,4.1,5.7,29.8
1121,2020.08.02,4.3,0.0,3.9,0.0,4.6,0.0,3.2,0.0,5.0,0.0,4.4,0.0,4.2,0.0,4.1,0.0,31.5
1122,2020.08.03,5.2,0.5,4.3,0.0,3.9,0.0,4.6,0.0,3.2,0.0,5.0,0.0,4.4,0.0,4.2,0.0,29.6
1123,2020.08.04,5.4,4.3,5.2,0.5,4.3,0.0,3.9,0.0,4.6,0.0,3.2,0.0,5.0,0.0,4.4,0.0,25.0
1124,2020.08.05,3.1,3.4,5.4,4.3,5.2,0.5,4.3,0.0,3.9,0.0,4.6,0.0,3.2,0.0,5.0,0.0,29.7
1125,2020.08.06,4.7,1.3,3.1,3.4,5.4,4.3,5.2,0.5,4.3,0.0,3.9,0.0,4.6,0.0,3.2,0.0,31.5
1126,2020.08.07,5.8,0.0,4.7,1.3,3.1,3.4,5.4,4.3,5.2,0.5,4.3,0.0,3.9,0.0,4.6,0.0,32.9
1127,2020.08.08,3.8,0.0,5.8,0.0,4.7,1.3,3.1,3.4,5.4,4.3,5.2,0.5,4.3,0.0,3.9,0.0,33.0
1128,2020.08.09,3.1,0.0,3.8,0.0,5.8,0.0,4.7,1.3,3.1,3.4,5.4,4.3,5.2,0.5,4.3,0.0,33.0
1129,2020.08.10,2.8,1.5,3.1,0.0,3.8,0.0,5.8,0.0,4.7,1.3,3.1,3.4,5.4,4.3,5.2,0.5,33.1
1130,2020.08.11,3.8,1.4,2.8,1.5,3.1,0.0,3.8,0.0,5.8,0.0,4.7,1.3,3.1,3.4,5.4,4.3,32.1
1131,2020.08.12,4.0,0.0,3.8,1.4,2.8,1.5,3.1,0.0,3.8,0.0,5.8,0.0,4.7,1.3,3.1,3.4,31.3
1132,2020.08.13,3.2,0.0,4.0,0.0,3.8,1.4,2.8,1.5,3.1,0.0,3.8,0.0,5.8,0.0,4.7,1.3,31.0
1133,2020.08.14,3.3,0.0,3.2,0.0,4.0,0.0,3.8,1.4,2.8,1.5,3.1,0.0,3.8,0.0,5.8,0.0,28.9
1134,2020.08.15,2.6,1.1,3.3,0.0,3.2,0.0,4.0,0.0,3.8,1.4,2.8,1.5,3.1,0.0,3.8,0.0,26.0
1135,2020.08.16,3.4,25.9,2.6,1.1,3.3,0.0,3.2,0.0,4.0,0.0,3.8,1.4,2.8,1.5,3.1,0.0,30.9
1136,2020.08.17,3.9,4.4,3.4,25.9,2.6,1.1,3.3,0.0,3.2,0.0,4.0,0.0,3.8,1.4,2.8,1.5,27.4
1137,2020.08.18,4.3,6.6,3.9,4.4,3.4,25.9,2.6,1.1,3.3,0.0,3.2,0.0,4.0,0.0,3.8,1.4,27.8
1138,2020.08.19,4.5,1.1,4.3,6.6,3.9,4.4,3.4,25.9,2.6,1.1,3.3,0.0,3.2,0.0,4.0,0.0,30.1
1139,2020.08.20,3.6,0.0,4.5,1.1,4.3,6.6,3.9,4.4,3.4,25.9,2.6,1.1,3.3,0.0,3.2,0.0,31.6
1140,2020.08.21,2.7,0.0,3.6,0.0,4.5,1.1,4.3,6.6,3.9,4.4,3.4,25.9,2.6,1.1,3.3,0.0,32.9
1141,2020.08.22,2.1,0.0,2.7,0.0,3.6,0.0,4.5,1.1,4.3,6.6,3.9,4.4,3.4,25.9,2.6,1.1,28.7
1142,2020.08.23,4.9,3.7,2.1,0.0,2.7,0.0,3.6,0.0,4.5,1.1,4.3,6.6,3.9,4.4,3.4,25.9,28.9
1143,2020.08.24,4.0,0.0,4.9,3.7,2.1,0.0,2.7,0.0,3.6,0.0,4.5,1.1,4.3,6.6,3.9,4.4,26.7
1144,2020.08.25,4.6,0.0,4.0,0.0,4.9,3.7,2.1,0.0,2.7,0.0,3.6,0.0,4.5,1.1,4.3,6.6,30.3
1145,2020.08.26,5.6,0.0,4.6,0.0,4.0,0.0,4.9,3.7,2.1,0.0,2.7,0.0,3.6,0.0,4.5,1.1,26.1
1146,2020.08.27,7.7,0.0,5.6,0.0,4.6,0.0,4.0,0.0,4.9,3.7,2.1,0.0,2.7,0.0,3.6,0.0,29.1
1147,2020.08.28,4.8,0.0,7.7,0.0,5.6,0.0,4.6,0.0,4.0,0.0,4.9,3.7,2.1,0.0,2.7,0.0,32.7
1148,2020.08.29,6.7,0.0,4.8,0.0,7.7,0.0,5.6,0.0,4.6,0.0,4.0,0.0,4.9,3.7,2.1,0.0,34.3
1149,2020.08.30,7.6,0.0,6.7,0.0,4.8,0.0,7.7,0.0,5.6,0.0,4.6,0.0,4.0,0.0,4.9,3.7,26.2
1150,2020.08.31,7.0,0.2,7.6,0.0,6.7,0.0,4.8,0.0,7.7,0.0,5.6,0.0,4.6,0.0,4.0,0.0,19.7
1151,2020.09.01,5.5,16.7,7.0,0.2,7.6,0.0,6.7,0.0,4.8,0.0,7.7,0.0,5.6,0.0,4.6,0.0,24.0
1152,2020.09.02,5.3,0.0,5.5,16.7,7.0,0.2,7.6,0.0,6.7,0.0,4.8,0.0,7.7,0.0,5.6,0.0,25.1
1153,2020.09.03,4.1,0.0,5.3,0.0,5.5,16.7,7.0,0.2,7.6,0.0,6.7,0.0,4.8,0.0,7.7,0.0,25.9
1154,2020.09.04,3.0,0.0,4.1,0.0,5.3,0.0,5.5,16.7,7.0,0.2,7.6,0.0,6.7,0.0,4.8,0.0,28.9
1155,2020.09.05,2.4,0.0,3.0,0.0,4.1,0.0,5.3,0.0,5.5,16.7,7.0,0.2,7.6,0.0,6.7,0.0,30.1
1156,2020.09.06,2.3,0.0,2.4,0.0,3.0,0.0,4.1,0.0,5.3,0.0,5.5,16.7,7.0,0.2,7.6,0.0,26.5
1157,2020.09.07,4.9,0.2,2.3,0.0,2.4,0.0,3.0,0.0,4.1,0.0,5.3,0.0,5.5,16.7,7.0,0.2,25.9
1158,2020.09.08,2.8,0.0,4.9,0.2,2.3,0.0,2.4,0.0,3.0,0.0,4.1,0.0,5.3,0.0,5.5,16.7,28.0
1159,2020.09.09,2.1,0.0,2.8,0.0,4.9,0.2,2.3,0.0,2.4,0.0,3.0,0.0,4.1,0.0,5.3,0.0,27.7
1160,2020.09.10,3.0,0.0,2.1,0.0,2.8,0.0,4.9,0.2,2.3,0.0,2.4,0.0,3.0,0.0,4.1,0.0,27.5
1161,2020.09.11,2.8,0.0,3.0,0.0,2.1,0.0,2.8,0.0,4.9,0.2,2.3,0.0,2.4,0.0,3.0,0.0,29.6
1162,2020.09.12,3.0,0.0,2.8,0.0,3.0,0.0,2.1,0.0,2.8,0.0,4.9,0.2,2.3,0.0,2.4,0.0,30.2
1163,2020.09.13,2.7,0.0,3.0,0.0,2.8,0.0,3.0,0.0,2.1,0.0,2.8,0.0,4.9,0.2,2.3,0.0,30.5
1164,2020.09.14,3.9,0.0,2.7,0.0,3.0,0.0,2.8,0.0,3.0,0.0,2.1,0.0,2.8,0.0,4.9,0.2,30.7
1165,2020.09.15,3.9,0.0,3.9,0.0,2.7,0.0,3.0,0.0,2.8,0.0,3.0,0.0,2.1,0.0,2.8,0.0,30.5
1166,2020.09.16,2.7,0.0,3.9,0.0,3.9,0.0,2.7,0.0,3.0,0.0,2.8,0.0,3.0,0.0,2.1,0.0,30.5
1167,2020.09.17,3.9,0.8,2.7,0.0,3.9,0.0,3.9,0.0,2.7,0.0,3.0,0.0,2.8,0.0,3.0,0.0,23.5
1168,2020.09.18,3.6,0.0,3.9,0.8,2.7,0.0,3.9,0.0,3.9,0.0,2.7,0.0,3.0,0.0,2.8,0.0,23.1
1169,2020.09.19,2.6,0.0,3.6,0.0,3.9,0.8,2.7,0.0,3.9,0.0,3.9,0.0,2.7,0.0,3.0,0.0,25.7
1170,2020.09.20,4.0,0.0,2.6,0.0,3.6,0.0,3.9,0.8,2.7,0.0,3.9,0.0,3.9,0.0,2.7,0.0,26.8
1171,2020.09.21,4.1,0.0,4.0,0.0,2.6,0.0,3.6,0.0,3.9,0.8,2.7,0.0,3.9,0.0,3.9,0.0,28.1
1172,2020.09.22,4.7,0.0,4.1,0.0,4.0,0.0,2.6,0.0,3.6,0.0,3.9,0.8,2.7,0.0,3.9,0.0,26.4
1173,2020.09.23,2.5,1.8,4.7,0.0,4.1,0.0,4.0,0.0,2.6,0.0,3.6,0.0,3.9,0.8,2.7,0.0,24.9
1174,2020.09.24,2.0,1.0,2.5,1.8,4.7,0.0,4.1,0.0,4.0,0.0,2.6,0.0,3.6,0.0,3.9,0.8,21.6
1175,2020.09.25,5.6,9.2,2.0,1.0,2.5,1.8,4.7,0.0,4.1,0.0,4.0,0.0,2.6,0.0,3.6,0.0,18.3
1176,2020.09.26,7.6,10.4,5.6,9.2,2.0,1.0,2.5,1.8,4.7,0.0,4.1,0.0,4.0,0.0,2.6,0.0,16.9
1177,2020.09.27,6.0,0.0,7.6,10.4,5.6,9.2,2.0,1.0,2.5,1.8,4.7,0.0,4.1,0.0,4.0,0.0,19.6
1178,2020.09.28,6.0,8.5,6.0,0.0,7.6,10.4,5.6,9.2,2.0,1.0,2.5,1.8,4.7,0.0,4.1,0.0,17.0
1179,2020.09.29,6.0,0.2,6.0,8.5,6.0,0.0,7.6,10.4,5.6,9.2,2.0,1.0,2.5,1.8,4.7,0.0,16.0
1180,2020.09.30,6.9,0.2,6.0,0.2,6.0,8.5,6.0,0.0,7.6,10.4,5.6,9.2,2.0,1.0,2.5,1.8,15.8
1181,2020.10.01,5.2,6.0,6.9,0.2,6.0,0.2,6.0,8.5,6.0,0.0,7.6,10.4,5.6,9.2,2.0,1.0,21.6
1182,2020.10.02,4.3,0.2,5.2,6.0,6.9,0.2,6.0,0.2,6.0,8.5,6.0,0.0,7.6,10.4,5.6,9.2,27.0
1183,2020.10.03,6.9,0.0,4.3,0.2,5.2,6.0,6.9,0.2,6.0,0.2,6.0,8.5,6.0,0.0,7.6,10.4,22.4
1184,2020.10.04,6.4,6.0,6.9,0.0,4.3,0.2,5.2,6.0,6.9,0.2,6.0,0.2,6.0,8.5,6.0,0.0,22.8
1185,2020.10.05,5.7,0.0,6.4,6.0,6.9,0.0,4.3,0.2,5.2,6.0,6.9,0.2,6.0,0.2,6.0,8.5,21.9
1186,2020.10.06,4.3,0.0,5.7,0.0,6.4,6.0,6.9,0.0,4.3,0.2,5.2,6.0,6.9,0.2,6.0,0.2,15.9
1187,2020.10.07,6.8,2.5,4.3,0.0,5.7,0.0,6.4,6.0,6.9,0.0,4.3,0.2,5.2,6.0,6.9,0.2,18.1
1188,2020.10.08,6.6,0.0,6.8,2.5,4.3,0.0,5.7,0.0,6.4,6.0,6.9,0.0,4.3,0.2,5.2,6.0,18.8
1189,2020.10.09,2.5,0.0,6.6,0.0,6.8,2.5,4.3,0.0,5.7,0.0,6.4,6.0,6.9,0.0,4.3,0.2,20.6
1190,2020.10.10,2.3,0.0,2.5,0.0,6.6,0.0,6.8,2.5,4.3,0.0,5.7,0.0,6.4,6.0,6.9,0.0,14.7
1191,2020.10.11,3.7,1.5,2.3,0.0,2.5,0.0,6.6,0.0,6.8,2.5,4.3,0.0,5.7,0.0,6.4,6.0,13.5
1192,2020.10.12,4.9,30.1,3.7,1.5,2.3,0.0,2.5,0.0,6.6,0.0,6.8,2.5,4.3,0.0,5.7,0.0,10.1
1193,2020.10.13,7.9,32.5,4.9,30.1,3.7,1.5,2.3,0.0,2.5,0.0,6.6,0.0,6.8,2.5,4.3,0.0,13.1
1194,2020.10.14,8.9,8.8,7.9,32.5,4.9,30.1,3.7,1.5,2.3,0.0,2.5,0.0,6.6,0.0,6.8,2.5,12.6
1195,2020.10.15,4.2,10.4,8.9,8.8,7.9,32.5,4.9,30.1,3.7,1.5,2.3,0.0,2.5,0.0,6.6,0.0,12.8
1196,2020.10.16,3.8,0.9,4.2,10.4,8.9,8.8,7.9,32.5,4.9,30.1,3.7,1.5,2.3,0.0,2.5,0.0,10.6
1197,2020.10.17,5.5,0.0,3.8,0.9,4.2,10.4,8.9,8.8,7.9,32.5,4.9,30.1,3.7,1.5,2.3,0.0,12.3
1198,2020.10.18,6.0,0.0,5.5,0.0,3.8,0.9,4.2,10.4,8.9,8.8,7.9,32.5,4.9,30.1,3.7,1.5,14.1
1199,2020.10.19,2.8,0.0,6.0,0.0,5.5,0.0,3.8,0.9,4.2,10.4,8.9,8.8,7.9,32.5,4.9,30.1,14.8
1200,2020.10.20,4.0,0.0,2.8,0.0,6.0,0.0,5.5,0.0,3.8,0.9,4.2,10.4,8.9,8.8,7.9,32.5,16.6
1201,2020.10.21,4.2,0.0,4.0,0.0,2.8,0.0,6.0,0.0,5.5,0.0,3.8,0.9,4.2,10.4,8.9,8.8,15.7
1202,2020.10.22,3.2,0.0,4.2,0.0,4.0,0.0,2.8,0.0,6.0,0.0,5.5,0.0,3.8,0.9,4.2,10.4,16.4
1203,2020.10.23,1.8,0.0,3.2,0.0,4.2,0.0,4.0,0.0,2.8,0.0,6.0,0.0,5.5,0.0,3.8,0.9,17.9
1204,2020.10.24,5.6,0.0,1.8,0.0,3.2,0.0,4.2,0.0,4.0,0.0,2.8,0.0,6.0,0.0,5.5,0.0,13.3
1205,2020.10.25,2.3,4.5,5.6,0.0,1.8,0.0,3.2,0.0,4.2,0.0,4.0,0.0,2.8,0.0,6.0,0.0,19.0
1206,2020.10.26,6.6,0.0,2.3,4.5,5.6,0.0,1.8,0.0,3.2,0.0,4.2,0.0,4.0,0.0,2.8,0.0,18.1
1207,2020.10.27,3.0,0.0,6.6,0.0,2.3,4.5,5.6,0.0,1.8,0.0,3.2,0.0,4.2,0.0,4.0,0.0,17.6
1208,2020.10.28,2.1,0.0,3.0,0.0,6.6,0.0,2.3,4.5,5.6,0.0,1.8,0.0,3.2,0.0,4.2,0.0,16.4
1209,2020.10.29,5.7,0.4,2.1,0.0,3.0,0.0,6.6,0.0,2.3,4.5,5.6,0.0,1.8,0.0,3.2,0.0,12.6
1210,2020.10.30,5.5,2.0,5.7,0.4,2.1,0.0,3.0,0.0,6.6,0.0,2.3,4.5,5.6,0.0,1.8,0.0,17.0
1211,2020.10.31,6.9,0.9,5.5,2.0,5.7,0.4,2.1,0.0,3.0,0.0,6.6,0.0,2.3,4.5,5.6,0.0,13.4
1212,2020.11.01,2.3,0.6,6.9,0.9,5.5,2.0,5.7,0.4,2.1,0.0,3.0,0.0,6.6,0.0,2.3,4.5,13.6
1213,2020.11.02,1.8,1.5,2.3,0.6,6.9,0.9,5.5,2.0,5.7,0.4,2.1,0.0,3.0,0.0,6.6,0.0,17.5
1214,2020.11.03,1.5,0.0,1.8,1.5,2.3,0.6,6.9,0.9,5.5,2.0,5.7,0.4,2.1,0.0,3.0,0.0,13.8
1215,2020.11.04,0.9,3.7,1.5,0.0,1.8,1.5,2.3,0.6,6.9,0.9,5.5,2.0,5.7,0.4,2.1,0.0,12.5
1216,2020.11.05,3.7,8.7,0.9,3.7,1.5,0.0,1.8,1.5,2.3,0.6,6.9,0.9,5.5,2.0,5.7,0.4,12.7
1217,2020.11.06,1.6,0.0,3.7,8.7,0.9,3.7,1.5,0.0,1.8,1.5,2.3,0.6,6.9,0.9,5.5,2.0,13.1
1218,2020.11.07,1.5,0.0,1.6,0.0,3.7,8.7,0.9,3.7,1.5,0.0,1.8,1.5,2.3,0.6,6.9,0.9,12.8
1219,2020.11.08,1.4,0.0,1.5,0.0,1.6,0.0,3.7,8.7,0.9,3.7,1.5,0.0,1.8,1.5,2.3,0.6,13.0
1220,2020.11.09,0.8,0.0,1.4,0.0,1.5,0.0,1.6,0.0,3.7,8.7,0.9,3.7,1.5,0.0,1.8,1.5,12.8
1221,2020.11.10,1.3,0.0,0.8,0.0,1.4,0.0,1.5,0.0,1.6,0.0,3.7,8.7,0.9,3.7,1.5,0.0,11.1
1222,2020.11.11,1.3,0.0,1.3,0.0,0.8,0.0,1.4,0.0,1.5,0.0,1.6,0.0,3.7,8.7,0.9,3.7,9.4
1223,2020.11.12,3.0,0.0,1.3,0.0,1.3,0.0,0.8,0.0,1.4,0.0,1.5,0.0,1.6,0.0,3.7,8.7,11.3
1224,2020.11.13,1.1,0.0,3.0,0.0,1.3,0.0,1.3,0.0,0.8,0.0,1.4,0.0,1.5,0.0,1.6,0.0,11.0
1225,2020.11.14,1.7,0.0,1.1,0.0,3.0,0.0,1.3,0.0,1.3,0.0,0.8,0.0,1.4,0.0,1.5,0.0,11.1
1226,2020.11.15,2.7,0.0,1.7,0.0,1.1,0.0,3.0,0.0,1.3,0.0,1.3,0.0,0.8,0.0,1.4,0.0,9.1
1227,2020.11.16,3.3,0.3,2.7,0.0,1.7,0.0,1.1,0.0,3.0,0.0,1.3,0.0,1.3,0.0,0.8,0.0,11.5
1228,2020.11.17,2.0,0.0,3.3,0.3,2.7,0.0,1.7,0.0,1.1,0.0,3.0,0.0,1.3,0.0,1.3,0.0,11.4
1229,2020.11.18,1.6,0.0,2.0,0.0,3.3,0.3,2.7,0.0,1.7,0.0,1.1,0.0,3.0,0.0,1.3,0.0,10.7
1230,2020.11.19,2.5,1.1,1.6,0.0,2.0,0.0,3.3,0.3,2.7,0.0,1.7,0.0,1.1,0.0,3.0,0.0,8.8
1231,2020.11.20,5.9,0.0,2.5,1.1,1.6,0.0,2.0,0.0,3.3,0.3,2.7,0.0,1.7,0.0,1.1,0.0,6.6
1232,2020.11.21,3.1,0.0,5.9,0.0,2.5,1.1,1.6,0.0,2.0,0.0,3.3,0.3,2.7,0.0,1.7,0.0,5.7
1233,2020.11.22,2.3,0.0,3.1,0.0,5.9,0.0,2.5,1.1,1.6,0.0,2.0,0.0,3.3,0.3,2.7,0.0,6.3
1234,2020.11.23,2.2,0.0,2.3,0.0,3.1,0.0,5.9,0.0,2.5,1.1,1.6,0.0,2.0,0.0,3.3,0.3,6.6
