,Wind_m/s,Precipitation_mm,Wind_m/s1,Precipitation_mm1,Wind_m/s2,Precipitation_mm2,Wind_m/s3,Precipitation_mm3,Wind_m/s4,Precipitation_mm4,Wind_m/s5,Precipitation_mm5,Wind_m/s6,Precipitation_mm6,Wind_m/s7,Precipitation_mm7,Wind_m/s8,Precipitation_mm8,Wind_m/s9,Precipitation_mm9,Wind_m/s10,Precipitation_mm10,Wind_m/s11,Precipitation_mm11,Wind_m/s12,Precipitation_mm12,Wind_m/s13,Precipitation_mm13,Wind_m/s14,Precipitation_mm14,Wind_m/s15,Precipitation_mm15,Wind_m/s16,Precipitation_mm16,Wind_m/s17,Precipitation_mm17,Wind_m/s18,Precipitation_mm18,Wind_m/s19,Precipitation_mm19,Wind_m/s20,Precipitation_mm20,Wind_m/s21,Precipitation_mm21,Wind_m/s22,Precipitation_mm22,Wind_m/s23,Precipitation_mm23,Wind_m/s24,Precipitation_mm24,Wind_m/s25,Precipitation_mm25,Wind_m/s26,Precipitation_mm26,Wind_m/s27,Precipitation_mm27,Wind_m/s28,Precipitation_mm28,Wind_m/s29,Precipitation_mm29,Wind_m/s30,Precipitation_mm30,Target: Mean_temp
0,-0.4093214545553209,-0.42524198872750923,0.05109135038821799,-0.42524198872750923,-0.6651063461906201,-0.42524198872750923,1.1253878952564746,-0.3774633673858504,1.2788588302376542,-0.18634888201921512,0.6649750903129363,-0.42524198872750923,1.9438995484894326,2.6564790878094846,-0.7674203028447397,1.5575707969513317,-1.074362172807099,-0.2819061247025328,-1.381304042769458,0.7692235448139612,-0.3070074979012011,-0.42524198872750923,-1.5347749777506374,-0.42524198872750923,-1.1766761294612187,-0.42524198872750923,-1.6882459127318172,-0.42524198872750923,-1.5859319560776974,-0.42524198872750923,-0.6139493678635602,-0.42524198872750923,0.30687624202351726,0.14810146737239657,-1.5347749777506374,-0.42524198872750923,1.2277018519105944,-0.18634888201921512,-1.2278331077882783,-0.0669023286650681,-0.46047843288238055,-0.32968474604419157,0.9207599819482356,4.591513252146666,-1.2278331077882783,-0.42524198872750923,1.074230916929415,-0.42524198872750923,0.05109135038821799,-0.42524198872750923,0.5115041553317564,-0.42524198872750923,-0.20469354124708128,-0.42524198872750923,0.35803322035057694,-0.42524198872750923,1.074230916929415,-0.42524198872750923,1.1765448735835349,-0.42524198872750923,0.7672890469670557,2.919261505188608,1.4297423163780367
1,-0.358164476228261,-0.42524198872750923,-0.4093214545553209,-0.42524198872750923,0.05109135038821799,-0.42524198872750923,-0.6651063461906201,-0.42524198872750923,1.1253878952564746,-0.3774633673858504,1.2788588302376542,-0.18634888201921512,0.6649750903129363,-0.42524198872750923,1.9438995484894326,2.6564790878094846,-0.7674203028447397,1.5575707969513317,-1.074362172807099,-0.2819061247025328,-1.381304042769458,0.7692235448139612,-0.3070074979012011,-0.42524198872750923,-1.5347749777506374,-0.42524198872750923,-1.1766761294612187,-0.42524198872750923,-1.6882459127318172,-0.42524198872750923,-1.5859319560776974,-0.42524198872750923,-0.6139493678635602,-0.42524198872750923,0.30687624202351726,0.14810146737239657,-1.5347749777506374,-0.42524198872750923,1.2277018519105944,-0.18634888201921512,-1.2278331077882783,-0.0669023286650681,-0.46047843288238055,-0.32968474604419157,0.9207599819482356,4.591513252146666,-1.2278331077882783,-0.42524198872750923,1.074230916929415,-0.42524198872750923,0.05109135038821799,-0.42524198872750923,0.5115041553317564,-0.42524198872750923,-0.20469354124708128,-0.42524198872750923,0.35803322035057694,-0.42524198872750923,1.074230916929415,-0.42524198872750923,1.1765448735835349,-0.42524198872750923,1.737099459384144
2,0.46034717700469674,-0.42524198872750923,-0.358164476228261,-0.42524198872750923,-0.4093214545553209,-0.42524198872750923,0.05109135038821799,-0.42524198872750923,-0.6651063461906201,-0.42524198872750923,1.1253878952564746,-0.3774633673858504,1.2788588302376542,-0.18634888201921512,0.6649750903129363,-0.42524198872750923,1.9438995484894326,2.6564790878094846,-0.7674203028447397,1.5575707969513317,-1.074362172807099,-0.2819061247025328,-1.381304042769458,0.7692235448139612,-0.3070074979012011,-0.42524198872750923,-1.5347749777506374,-0.42524198872750923,-1.1766761294612187,-0.42524198872750923,-1.6882459127318172,-0.42524198872750923,-1.5859319560776974,-0.42524198872750923,-0.6139493678635602,-0.42524198872750923,0.30687624202351726,0.14810146737239657,-1.5347749777506374,-0.42524198872750923,1.2277018519105944,-0.18634888201921512,-1.2278331077882783,-0.0669023286650681,-0.46047843288238055,-0.32968474604419157,0.9207599819482356,4.591513252146666,-1.2278331077882783,-0.42524198872750923,1.074230916929415,-0.42524198872750923,0.05109135038821799,-0.42524198872750923,0.5115041553317564,-0.42524198872750923,-0.20469354124708128,-0.42524198872750923,0.35803322035057694,-0.42524198872750923,1.074230916929415,-0.42524198872750923,1.5724438470594437
3,-1.2789900861153383,-0.42524198872750923,0.46034717700469674,-0.42524198872750923,-0.358164476228261,-0.42524198872750923,-0.4093214545553209,-0.42524198872750923,0.05109135038821799,-0.42524198872750923,-0.6651063461906201,-0.42524198872750923,1.1253878952564746,-0.3774633673858504,1.2788588302376542,-0.18634888201921512,0.6649750903129363,-0.42524198872750923,1.9438995484894326,2.6564790878094846,-0.7674203028447397,1.5575707969513317,-1.074362172807099,-0.2819061247025328,-1.381304042769458,0.7692235448139612,-0.3070074979012011,-0.42524198872750923,-1.5347749777506374,-0.42524198872750923,-1.1766761294612187,-0.42524198872750923,-1.6882459127318172,-0.42524198872750923,-1.5859319560776974,-0.42524198872750923,-0.6139493678635602,-0.42524198872750923,0.30687624202351726,0.14810146737239657,-1.5347749777506374,-0.42524198872750923,1.2277018519105944,-0.18634888201921512,-1.2278331077882783,-0.0669023286650681,-0.46047843288238055,-0.32968474604419157,0.9207599819482356,4.591513252146666,-1.2278331077882783,-0.42524198872750923,1.074230916929415,-0.42524198872750923,0.05109135038821799,-0.42524198872750923,0.5115041553317564,-0.42524198872750923,-0.20469354124708128,-0.42524198872750923,0.35803322035057694,-0.42524198872750923,1.8084502247248473
4,-1.2789900861153383,0.24365871005571418,-1.2789900861153383,-0.42524198872750923,0.46034717700469674,-0.42524198872750923,-0.358164476228261,-0.42524198872750923,-0.4093214545553209,-0.42524198872750923,0.05109135038821799,-0.42524198872750923,-0.6651063461906201,-0.42524198872750923,1.1253878952564746,-0.3774633673858504,1.2788588302376542,-0.18634888201921512,0.6649750903129363,-0.42524198872750923,1.9438995484894326,2.6564790878094846,-0.7674203028447397,1.5575707969513317,-1.074362172807099,-0.2819061247025328,-1.381304042769458,0.7692235448139612,-0.3070074979012011,-0.42524198872750923,-1.5347749777506374,-0.42524198872750923,-1.1766761294612187,-0.42524198872750923,-1.6882459127318172,-0.42524198872750923,-1.5859319560776974,-0.42524198872750923,-0.6139493678635602,-0.42524198872750923,0.30687624202351726,0.14810146737239657,-1.5347749777506374,-0.42524198872750923,1.2277018519105944,-0.18634888201921512,-1.2278331077882783,-0.0669023286650681,-0.46047843288238055,-0.32968474604419157,0.9207599819482356,4.591513252146666,-1.2278331077882783,-0.42524198872750923,1.074230916929415,-0.42524198872750923,0.05109135038821799,-0.42524198872750923,0.5115041553317564,-0.42524198872750923,-0.20469354124708128,-0.42524198872750923,1.7700305818490836
5,1.0230739386023548,-0.42524198872750923,-1.2789900861153383,0.24365871005571418,-1.2789900861153383,-0.42524198872750923,0.46034717700469674,-0.42524198872750923,-0.358164476228261,-0.42524198872750923,-0.4093214545553209,-0.42524198872750923,0.05109135038821799,-0.42524198872750923,-0.6651063461906201,-0.42524198872750923,1.1253878952564746,-0.3774633673858504,1.2788588302376542,-0.18634888201921512,0.6649750903129363,-0.42524198872750923,1.9438995484894326,2.6564790878094846,-0.7674203028447397,1.5575707969513317,-1.074362172807099,-0.2819061247025328,-1.381304042769458,0.7692235448139612,-0.3070074979012011,-0.42524198872750923,-1.5347749777506374,-0.42524198872750923,-1.1766761294612187,-0.42524198872750923,-1.6882459127318172,-0.42524198872750923,-1.5859319560776974,-0.42524198872750923,-0.6139493678635602,-0.42524198872750923,0.30687624202351726,0.14810146737239657,-1.5347749777506374,-0.42524198872750923,1.2277018519105944,-0.18634888201921512,-1.2278331077882783,-0.0669023286650681,-0.46047843288238055,-0.32968474604419157,0.9207599819482356,4.591513252146666,-1.2278331077882783,-0.42524198872750923,1.074230916929415,-0.42524198872750923,0.05109135038821799,-0.42524198872750923,0.5115041553317564,-0.42524198872750923,1.6108634899352072
6,1.6881146568541334,-0.32968474604419157,1.0230739386023548,-0.42524198872750923,-1.2789900861153383,0.24365871005571418,-1.2789900861153383,-0.42524198872750923,0.46034717700469674,-0.42524198872750923,-0.358164476228261,-0.42524198872750923,-0.4093214545553209,-0.42524198872750923,0.05109135038821799,-0.42524198872750923,-0.6651063461906201,-0.42524198872750923,1.1253878952564746,-0.3774633673858504,1.2788588302376542,-0.18634888201921512,0.6649750903129363,-0.42524198872750923,1.9438995484894326,2.6564790878094846,-0.7674203028447397,1.5575707969513317,-1.074362172807099,-0.2819061247025328,-1.381304042769458,0.7692235448139612,-0.3070074979012011,-0.42524198872750923,-1.5347749777506374,-0.42524198872750923,-1.1766761294612187,-0.42524198872750923,-1.6882459127318172,-0.42524198872750923,-1.5859319560776974,-0.42524198872750923,-0.6139493678635602,-0.42524198872750923,0.30687624202351726,0.14810146737239657,-1.5347749777506374,-0.42524198872750923,1.2277018519105944,-0.18634888201921512,-1.2278331077882783,-0.0669023286650681,-0.46047843288238055,-0.32968474604419157,0.9207599819482356,4.591513252146666,-1.2278331077882783,-0.42524198872750923,1.074230916929415,-0.42524198872750923,0.05109135038821799,-0.42524198872750923,0.7601428262575883
7,0.10224832871527767,0.5781090594473259,1.6881146568541334,-0.32968474604419157,1.0230739386023548,-0.42524198872750923,-1.2789900861153383,0.24365871005571418,-1.2789900861153383,-0.42524198872750923,0.46034717700469674,-0.42524198872750923,-0.358164476228261,-0.42524198872750923,-0.4093214545553209,-0.42524198872750923,0.05109135038821799,-0.42524198872750923,-0.6651063461906201,-0.42524198872750923,1.1253878952564746,-0.3774633673858504,1.2788588302376542,-0.18634888201921512,0.6649750903129363,-0.42524198872750923,1.9438995484894326,2.6564790878094846,-0.7674203028447397,1.5575707969513317,-1.074362172807099,-0.2819061247025328,-1.381304042769458,0.7692235448139612,-0.3070074979012011,-0.42524198872750923,-1.5347749777506374,-0.42524198872750923,-1.1766761294612187,-0.42524198872750923,-1.6882459127318172,-0.42524198872750923,-1.5859319560776974,-0.42524198872750923,-0.6139493678635602,-0.42524198872750923,0.30687624202351726,0.14810146737239657,-1.5347749777506374,-0.42524198872750923,1.2277018519105944,-0.18634888201921512,-1.2278331077882783,-0.0669023286650681,-0.46047843288238055,-0.32968474604419157,0.9207599819482356,4.591513252146666,-1.2278331077882783,-0.42524198872750923,1.074230916929415,-0.42524198872750923,0.9028443569389953
8,-0.8185772811717996,-0.42524198872750923,0.10224832871527767,0.5781090594473259,1.6881146568541334,-0.32968474604419157,1.0230739386023548,-0.42524198872750923,-1.2789900861153383,0.24365871005571418,-1.2789900861153383,-0.42524198872750923,0.46034717700469674,-0.42524198872750923,-0.358164476228261,-0.42524198872750923,-0.4093214545553209,-0.42524198872750923,0.05109135038821799,-0.42524198872750923,-0.6651063461906201,-0.42524198872750923,1.1253878952564746,-0.3774633673858504,1.2788588302376542,-0.18634888201921512,0.6649750903129363,-0.42524198872750923,1.9438995484894326,2.6564790878094846,-0.7674203028447397,1.5575707969513317,-1.074362172807099,-0.2819061247025328,-1.381304042769458,0.7692235448139612,-0.3070074979012011,-0.42524198872750923,-1.5347749777506374,-0.42524198872750923,-1.1766761294612187,-0.42524198872750923,-1.6882459127318172,-0.42524198872750923,-1.5859319560776974,-0.42524198872750923,-0.6139493678635602,-0.42524198872750923,0.30687624202351726,0.14810146737239657,-1.5347749777506374,-0.42524198872750923,1.2277018519105944,-0.18634888201921512,-1.2278331077882783,-0.0669023286650681,-0.46047843288238055,-0.32968474604419157,0.9207599819482356,4.591513252146666,-1.2278331077882783,-0.42524198872750923,1.1553162958368692
9,-6.562793884213187e-05,-0.42524198872750923,-0.8185772811717996,-0.42524198872750923,0.10224832871527767,0.5781090594473259,1.6881146568541334,-0.32968474604419157,1.0230739386023548,-0.42524198872750923,-1.2789900861153383,0.24365871005571418,-1.2789900861153383,-0.42524198872750923,0.46034717700469674,-0.42524198872750923,-0.358164476228261,-0.42524198872750923,-0.4093214545553209,-0.42524198872750923,0.05109135038821799,-0.42524198872750923,-0.6651063461906201,-0.42524198872750923,1.1253878952564746,-0.3774633673858504,1.2788588302376542,-0.18634888201921512,0.6649750903129363,-0.42524198872750923,1.9438995484894326,2.6564790878094846,-0.7674203028447397,1.5575707969513317,-1.074362172807099,-0.2819061247025328,-1.381304042769458,0.7692235448139612,-0.3070074979012011,-0.42524198872750923,-1.5347749777506374,-0.42524198872750923,-1.1766761294612187,-0.42524198872750923,-1.6882459127318172,-0.42524198872750923,-1.5859319560776974,-0.42524198872750923,-0.6139493678635602,-0.42524198872750923,0.30687624202351726,0.14810146737239657,-1.5347749777506374,-0.42524198872750923,1.2277018519105944,-0.18634888201921512,-1.2278331077882783,-0.0669023286650681,-0.46047843288238055,-0.32968474604419157,0.9207599819482356,4.591513252146666,1.7864961430815542
